originaltext;text;tags;tag_ids;ents;prov
 SCHWENCKFELD, Caspar : Bekantnuss vom H. Sacrament des  leibs unnd bluts Christi, auff frag und antwort gestellet... — Strasbourg (Hans Schweintzer 1530), in-8°.  Wackernagel 364, 7.  3206  ;['▁', '▁S', 'CH', 'WE', 'NC', 'K', 'FE', 'LD', ',', '▁Cas', 'par', '▁:', '▁', '▁B', 'ek', 'ant', 'nus', 's', '▁vo', 'm', '▁H', '.', '▁Sac', 'ra', 'ment', '▁des', '▁', '▁le', 'ib', 's', '▁un', 'nd', '▁bl', 'ut', 's', '▁Christ', 'i', ',', '▁a', 'uff', '▁fra', 'g', '▁un', 'd', '▁', 'ant', 'w', 'ort', '▁geste', 'lle', 't', '...', '▁', '▁—', '▁', '▁Strasbourg', '▁(', '▁Hans', '▁Schw', 'e', 'int', 'zer', '▁', '▁15', '30', '▁),', '▁in', '-8', '°', '.', '▁', '▁', '▁Wa', 'cker', 'nage', 'l', '▁3', '64', ',', '▁7', '.', '▁', '▁32', '06', '▁'];['O', 'B-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'];[0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 2, 2, 2, 2, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[(1, 2, 'B-PER'), (2, 4, 'I-PER'), (4, 6, 'I-PER'), (6, 8, 'I-PER'), (8, 9, 'I-PER'), (9, 11, 'I-PER'), (11, 13, 'I-PER'), (13, 14, 'I-PER'), (15, 18, 'I-PER'), (18, 21, 'I-PER'), (120, 130, 'B-LOC'), (132, 136, 'B-PER'), (137, 141, 'I-PER'), (25, 26, 'I-PER'), (142, 145, 'I-PER'), (145, 148, 'I-PER'), (149, 151, 'B-DATE'), (151, 153, 'I-DATE')];20211206-002466.xml
 SCHWENCKFELD, Caspar : Summarium. — Haguenau,  Valentin Kobian 1535.  Ritter, Hist. impr. app. 459.  3027  ;['▁', '▁S', 'CH', 'WE', 'NC', 'K', 'FE', 'LD', ',', '▁Cas', 'par', '▁:', '▁', '▁Su', 'mm', 'arium', '.', '▁—', '▁', '▁Ha', 'guen', 'au', '▁', ',', '▁', '▁Valentin', '▁Ko', 'bian', '▁', '▁15', '35', '▁', '.', '▁', '▁', '▁R', 'itter', ',', '▁H', 'ist', '.', '▁impr', '.', '▁app', '.', '▁4', '59', '.', '▁', '▁30', '27', '▁'];['O', 'B-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'];[0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0, 0, 0, 1, 2, 2, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[(1, 2, 'B-PER'), (2, 4, 'I-PER'), (4, 6, 'I-PER'), (6, 8, 'I-PER'), (8, 9, 'I-PER'), (9, 11, 'I-PER'), (11, 13, 'I-PER'), (13, 14, 'I-PER'), (15, 18, 'I-PER'), (18, 21, 'I-PER'), (37, 39, 'B-LOC'), (39, 43, 'I-LOC'), (43, 45, 'I-LOC'), (48, 56, 'B-PER'), (57, 59, 'I-PER'), (59, 63, 'I-PER'), (64, 66, 'B-DATE'), (66, 68, 'I-DATE')];20211206-002466.xml
 SCHWENCKFELD, Caspar : Von erbawung des gewissens und  zunemen des glaubens und eines gottsäligen christlichen  lebens. — Strasbourg 1534, in-4°.  Graesse VI, p. 323.  3208  ;['▁', '▁S', 'CH', 'WE', 'NC', 'K', 'FE', 'LD', ',', '▁Cas', 'par', '▁:', '▁', '▁V', 'on', '▁', 'er', 'ba', 'w', 'ung', '▁des', '▁ge', 'wi', 's', 'sens', '▁un', 'd', '▁', '▁z', 'une', 'men', '▁des', '▁gla', 'ub', 'ens', '▁un', 'd', '▁e', 'ines', '▁g', 'ott', 's', 'ä', 'lig', 'en', '▁christ', 'lich', 'en', '▁', '▁le', 'ben', 's', '.', '▁—', '▁', '▁Strasbourg', '▁', '▁15', '34', '▁', ',', '▁in', '-4', '°', '.', '▁', '▁', '▁Gra', 'esse', '▁VI', ',', '▁p', '.', '▁3', '23', '.', '▁', '▁32', '08', '▁'];['O', 'B-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'];[0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[(1, 2, 'B-PER'), (2, 4, 'I-PER'), (4, 6, 'I-PER'), (6, 8, 'I-PER'), (8, 9, 'I-PER'), (9, 11, 'I-PER'), (11, 13, 'I-PER'), (13, 14, 'I-PER'), (15, 18, 'I-PER'), (18, 21, 'I-PER'), (124, 134, 'B-LOC'), (135, 137, 'B-DATE'), (137, 139, 'I-DATE')];20211206-002466.xml
 SCHWENCKFELD, C. Voir aussi: SPECKER, Melch., n° 3259.  (RITTER, Rép. n° 2105/6).  ;['▁', '▁S', 'CH', 'WE', 'NC', 'K', 'FE', 'LD', ',', '▁C', '.', '▁Voir', '▁aussi', ':', '▁', '▁', 'SPEC', 'KER', ',', '▁Mel', 'ch', '.', '▁', ',', '▁n', '°', '▁32', '59', '.', '▁', '▁(', 'RIT', 'TER', ',', '▁Ré', 'p', '.', '▁n', '°', '▁21', '05', '/6', ').', '▁'];['O', 'B-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'];[0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[(1, 2, 'B-PER'), (2, 4, 'I-PER'), (4, 6, 'I-PER'), (6, 8, 'I-PER'), (8, 9, 'I-PER'), (9, 11, 'I-PER'), (11, 13, 'I-PER'), (13, 14, 'I-PER'), (2, 3, 'I-PER'), (16, 17, 'I-PER'), (0, 0, 'B-PER'), (30, 34, 'I-PER'), (34, 37, 'I-PER'), (13, 14, 'I-PER'), (39, 42, 'I-PER'), (42, 44, 'I-PER'), (16, 17, 'I-PER')];20211206-002466.xml
   SCRIPTUM: collocutorum Augustanae Confessionis, qui in  urbe Vangiorum (Worms) fuerunt, donec adversarii  colloquium abrupuerunt anno 1557.  — Strasbourg,  Samuel Emmel 1557, in-8°.  Schottenloher 41.420.  3209  ;['▁', '▁SC', 'RI', 'PT', 'UM', ':', '▁coll', 'ocu', 'tor', 'um', '▁August', 'ana', 'e', '▁Conf', 'es', 'sion', 'is', ',', '▁qui', '▁in', '▁', '▁', 'ur', 'be', '▁Van', 'gi', 'orum', '▁(', 'W', 'orm', 's', ')', '▁fu', 'er', 'un', 't', ',', '▁don', 'ec', '▁ad', 'vers', 'ari', 'i', '▁', '▁coll', 'oqu', 'ium', '▁a', 'bru', 'pu', 'er', 'un', 't', '▁an', 'no', '▁15', '57', '.', '▁', '▁—', '▁', '▁Strasbourg', '▁', ',', '▁', '▁Samuel', '▁Em', 'mel', '▁', '▁15', '57', '▁', ',', '▁in', '-8', '°', '.', '▁', '▁', '▁Scho', 'tten', 'lo', 'her', '▁41', '.', '4', '20', '.', '▁', '▁32', '09', '▁'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 2, 2, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[(146, 156, 'B-LOC'), (159, 165, 'B-PER'), (166, 168, 'I-PER'), (168, 171, 'I-PER'), (137, 139, 'B-DATE'), (139, 141, 'I-DATE')];20211206-002466.xml
" SEBASTIANUS, Claudius Metensis : Bellum musicale inter  plani et mensuralis cantus reges, de principatu  in musicae provincia obtinendo, contendentes.  —  Strasbourg, Paulus Machaeropoeus 1563, in-40.  Graesse VI, p. 337; Rosenthal (Munich), Catal. 135 (1914),  n° 2174: 100 M.  3210  ";"['▁', '▁SE', 'B', 'AST', 'IAN', 'US', ',', '▁C', 'laud', 'ius', '▁Me', 'tens', 'is', '▁:', '▁', '▁Bell', 'um', '▁musicale', '▁inter', '▁', '▁plan', 'i', '▁et', '▁men', 'sur', 'alis', '▁c', 'ant', 'us', '▁reg', 'es', ',', '▁de', '▁pr', 'in', 'cip', 'a', 'tu', '▁', '▁in', '▁music', 'a', 'e', '▁pro', 'vin', 'cia', '▁ob', 'tin', 'endo', ',', '▁con', 'tend', 'ent', 'es', '.', '▁', '▁—', '▁', '▁Strasbourg', '▁', ',', '▁', '▁Paul', 'us', '▁Mach', 'a', 'ero', 'po', 'eus', '▁', '▁15', '63', '▁', ',', '▁in', '-', '40', '.', '▁', '▁', '▁Gra', 'esse', '▁VI', ',', '▁p', '.', '▁3', '37', ';', '▁Rose', 'nt', 'hal', '▁(', '▁Munich', '▁),', '▁Cat', 'al', '.', '▁135', '▁(19', '14', '),', '▁', '▁n', '°', '▁21', '74', ':', '▁100', '▁M', '.', '▁', '▁32', '10', '▁']";['O', 'B-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'];[0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[(1, 3, 'B-PER'), (3, 4, 'I-PER'), (4, 7, 'I-PER'), (7, 10, 'I-PER'), (10, 12, 'I-PER'), (12, 13, 'I-PER'), (14, 15, 'I-PER'), (15, 19, 'I-PER'), (19, 22, 'I-PER'), (23, 25, 'I-PER'), (25, 29, 'I-PER'), (29, 31, 'I-PER'), (156, 166, 'B-LOC'), (168, 172, 'B-PER'), (20, 22, 'I-PER'), (175, 179, 'I-PER'), (16, 17, 'I-PER'), (180, 183, 'I-PER'), (183, 185, 'I-PER'), (185, 188, 'I-PER'), (189, 191, 'B-DATE'), (191, 193, 'I-DATE'), (234, 240, 'B-LOC')];20211206-002466.xml
 SEBITZ, Melchior. Voir : BocK, Hieronymus, Kräuterbuch,  n° 1023.  ;['▁', '▁SE', 'BI', 'TZ', ',', '▁Mel', 'chi', 'or', '▁', '.', '▁Voir', '▁:', '▁', '▁Boc', 'K', ',', '▁Hier', 'on', 'y', 'mus', '▁', ',', '▁', '▁K', 'r', 'ä', 'uter', 'buch', '▁', ',', '▁', '▁n', '°', '▁10', '23', '.', '▁'];['O', 'B-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'];[0, 1, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[(1, 3, 'B-PER'), (3, 5, 'I-PER'), (5, 7, 'I-PER'), (7, 8, 'I-PER'), (9, 12, 'I-PER'), (12, 15, 'I-PER'), (15, 17, 'I-PER'), (26, 29, 'B-PER'), (29, 30, 'I-PER'), (7, 8, 'I-PER'), (32, 36, 'I-PER'), (36, 38, 'I-PER'), (38, 39, 'I-PER'), (39, 42, 'I-PER')];20211206-002466.xml
 (SECER, Johannes) : Contenta. De literis Graecis ac Dipth¬  tongis (sic)...  — Haguenau, Thomas Anshelm s. d., in-40.  B U Paris (Réserve 851), Beaulieux, p. 267.  3211  ;['▁', '▁(', '▁SEC', 'ER', ',', '▁Johann', 'es', '▁)', '▁:', '▁', '▁Content', 'a', '.', '▁De', '▁l', 'iter', 'is', '▁Gra', 'e', 'ci', 's', '▁ac', '▁D', 'ip', 'th', '¬', '▁', '▁ton', 'gis', '▁(', 'sic', ')...', '▁', '▁—', '▁', '▁Ha', 'guen', 'au', '▁', ',', '▁', '▁Thomas', '▁Ans', 'hel', 'm', '▁', '▁s', '.', '▁d', '.', '▁', ',', '▁in', '-', '40', '.', '▁', '▁', '▁B', '▁U', '▁', '▁Paris', '▁(', 'Ré', 'serv', 'e', '▁85', '1)', ',', '▁', '▁Beaulieu', 'x', '▁', ',', '▁p', '.', '▁2', '67', '.', '▁', '▁32', '11', '▁'];['O', 'O', 'B-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'I-PER', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'];[0, 0, 1, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0, 0, 0, 1, 2, 2, 2, 0, 5, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[(2, 5, 'B-PER'), (5, 7, 'I-PER'), (7, 8, 'I-PER'), (9, 15, 'I-PER'), (15, 17, 'I-PER'), (80, 82, 'B-LOC'), (82, 86, 'I-LOC'), (86, 88, 'I-LOC'), (90, 96, 'B-PER'), (97, 100, 'I-PER'), (100, 103, 'I-PER'), (93, 94, 'I-PER'), (16, 17, 'B-DATE'), (29, 30, 'I-DATE'), (108, 109, 'I-DATE'), (29, 30, 'I-DATE'), (124, 129, 'B-LOC'), (146, 154, 'B-LOC'), (154, 155, 'I-LOC')];20211206-002466.xml
"  Reuchlin ex urbe Roma allata, idque paucis ab hinc  diebus. — ( Haguenau  Thomas Anshelm,  après mai  1518), in-4°.  Panzer VII 422.112; Neufforge p. 376, Benzing : Hutten,  n° 61: B N Strasbourg (oublié au Rép.), B N Vienne, Steinfeld  (Schlüchtern).  1557a  ";"['▁', '▁', '▁Re', 'uch', 'lin', '▁ex', '▁', 'ur', 'be', '▁', '▁Rom', 'a', '▁alla', 'ta', ',', '▁id', 'que', '▁pa', 'uci', 's', '▁ab', '▁h', 'inc', '▁', '▁d', 'ie', 'bus', '.', '▁—', '▁(', '▁', '▁Ha', 'guen', 'au', '▁', '▁', '▁Thomas', '▁Ans', 'hel', 'm', '▁Thomas', '▁', '▁Ans', 'hel', 'm', '▁', ',', '▁', '▁', '▁après', '▁mai', '▁15', '18', '▁après', '▁mai', '▁', '▁15', '18', '▁),', '▁in', '-4', '°', '.', '▁', '▁', '▁Pan', 'zer', '▁VII', '▁42', '2.', '11', '2', ';', '▁Ne', 'uff', 'orge', '▁p', '.', '▁3', '76', ',', '▁Ben', 'z', 'ing', '▁:', '▁Hu', 'tten', ',', '▁', '▁n', '°', '▁61', ':', '▁B', '▁N', '▁', '▁Strasbourg', '▁(', 'oubli', 'é', '▁au', '▁Ré', 'p', '.', '),', '▁B', '▁N', '▁', '▁Vienne', '▁', ',', '▁Stein', 'feld', '▁', '▁(', 'S', 'ch', 'l', 'ü', 'ch', 'tern', ').', '▁', '▁15', '57', 'a', '▁']";['O', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'];[0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[(2, 4, 'B-PER'), (4, 7, 'I-PER'), (7, 10, 'I-PER'), (19, 22, 'B-LOC'), (22, 23, 'I-LOC'), (66, 68, 'B-LOC'), (68, 72, 'I-LOC'), (39, 41, 'I-LOC'), (76, 82, 'B-PER'), (83, 86, 'I-PER'), (86, 89, 'I-PER'), (21, 22, 'I-PER'), (100, 103, 'I-DATE'), (105, 107, 'I-DATE'), (107, 109, 'I-DATE'), (188, 198, 'B-LOC'), (223, 229, 'B-LOC')];20211206-002154.xml
"  EPPENDORF, Henricus : Ad D. Erasmi Roterodami libellum,  cui titulus, adversus Mendacium &amp; Obtrectationem  utilis admonitio, Justa Querela.  — Haguenau , Jean Secer ,  février 1531, in-80.  Walter, n° 1155; Burg, n° 166.  1558  ";"['▁', '▁', '▁E', 'PP', 'END', 'OR', 'F', ',', '▁Henri', 'cus', '▁E', 'PP', 'END', 'OR', 'F', '▁', ',', '▁', '▁Henri', 'cus', '▁:', '▁', '▁Ad', '▁', '▁D', '.', '▁E', 'ras', 'mi', '▁Rot', 'er', 'od', 'ami', '▁li', 'bell', 'um', ',', '▁', '▁c', 'ui', '▁tit', 'ulu', 's', ',', '▁ad', 'vers', 'us', '▁M', 'end', 'ac', 'ium', '▁&', 'amp', ';', '▁Ob', 'tre', 'c', 'tation', 'em', '▁', '▁utilis', '▁ad', 'mon', 'it', 'io', ',', '▁Just', 'a', '▁Que', 're', 'la', '.', '▁', '▁—', '▁', '▁', '▁Ha', 'guen', 'au', '▁', '▁', ',', '▁', '▁', '▁Jean', '▁Se', 'cer', '▁Jean', '▁', '▁Se', 'cer', '▁', '▁', ',', '▁', '▁février', '▁15', '31', '▁', ',', '▁in', '-', '80', '.', '▁', '▁', '▁Walter', ',', '▁n', '°', '▁11', '55', ';', '▁Burg', ',', '▁n', '°', '▁16', '6', '.', '▁', '▁15', '58', '▁']";['O', 'O', 'B-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'];[0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[(2, 3, 'B-PER'), (3, 5, 'I-PER'), (5, 8, 'I-PER'), (8, 10, 'I-PER'), (10, 11, 'I-PER'), (11, 12, 'I-PER'), (13, 18, 'I-PER'), (18, 21, 'I-PER'), (7, 8, 'B-PER'), (28, 29, 'I-PER'), (2, 3, 'I-PER'), (31, 34, 'I-PER'), (34, 36, 'I-PER'), (37, 40, 'I-PER'), (40, 42, 'I-PER'), (42, 44, 'I-PER'), (44, 47, 'I-PER'), (149, 151, 'B-LOC'), (151, 155, 'I-LOC'), (155, 157, 'I-LOC'), (160, 164, 'B-PER'), (165, 167, 'I-PER'), (167, 170, 'I-PER'), (183, 185, 'I-DATE'), (185, 187, 'I-DATE')];20211206-002154.xml
